Time [s]	p_1 [bar]	p_2 [bar]	T TestRig [°C]	h TestRig [%]	TT1 [°C]	TT2 [°C]	TT3 [°C]	TT4 [°C]	TT5 [°C]	TT6 [°C]	TT7 [°C]	TT8 [°C]	TT21 [°C]	TT22 [°C]	TT23 [°C]	TT24 [°C]	TT25 [°C]	TT26 [°C]	TT31 [°C]
123.100000	498.891552	502.780920	17.329996	67.985330	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.200000	498.280323	502.999216	17.392404	67.755406	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.300000	499.066189	502.999216	17.336566	67.784968	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.400000	498.847893	501.645779	17.346419	68.264525	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.500000	499.808396	503.872401	17.290581	67.715990	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.600000	499.415463	504.832904	17.346419	67.492635	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.700000	501.161833	504.963882	17.326712	67.712706	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.800000	501.118174	504.352653	17.536927	67.853945	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
123.900000	501.118174	505.618771	17.385835	67.860514	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
124.000000	502.471611	505.531452	17.356273	67.725844	41.726172	41.017321	40.759801	40.278476	40.760483	40.063099	40.523597	40.683194	17.730222	17.623682	18.319399	15.858820	15.768865	15.885317	-19.566860
124.100000	502.340633	506.404637	17.290581	67.679859	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.200000	503.344796	507.234163	17.323427	67.936061	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.300000	503.344796	507.015867	17.316858	67.827668	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.400000	504.960189	506.622934	17.149342	67.886791	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.500000	502.733567	509.635422	17.369412	67.775114	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.600000	503.956026	506.841230	17.546781	67.873653	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.700000	503.737729	507.714415	17.392404	67.824383	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.800000	506.400944	509.897378	17.182188	67.850660	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
124.900000	505.265804	509.722741	17.293865	67.778398	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
125.000000	504.217981	508.631260	17.418681	67.844091	41.681700	40.835087	41.311865	40.770986	41.031457	40.019928	40.758029	40.510002	17.714486	17.614212	18.309934	15.853986	15.769378	15.869326	-19.725414
125.100000	504.698233	509.024193	17.507366	67.827668	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.200000	505.658737	510.770563	17.359558	67.830953	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.300000	506.706559	510.115674	17.060657	67.821099	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.400000	506.400944	510.290311	16.971973	67.814529	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.500000	508.496589	512.691571	17.435104	68.133139	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.600000	506.226307	512.560593	17.307004	67.857230	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.700000	511.116145	513.259141	17.238027	67.903215	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.800000	508.889522	512.429615	17.566489	67.870368	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
125.900000	508.365611	511.643748	17.126350	67.827668	41.661380	41.283358	41.714075	41.034307	41.446486	40.606522	41.157930	41.024534	17.715075	17.606677	18.303795	15.853646	15.762762	15.866662	-19.889882
126.000000	510.504915	512.604252	17.507366	67.926207	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.100000	509.631730	513.171823	17.293865	67.837522	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.200000	510.111982	512.647911	17.379266	67.853945	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.300000	510.330278	513.477437	17.412112	67.748837	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.400000	511.771034	513.739393	17.264304	67.755406	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.500000	510.286619	514.045008	17.474520	67.775114	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.600000	510.155641	515.267467	17.352989	67.837522	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.700000	511.465419	514.612578	17.343135	67.811245	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.800000	512.556901	517.232134	17.362842	67.850660	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
126.900000	512.513242	516.839201	17.293865	67.814529	41.779259	41.243822	41.971839	41.545078	41.702718	40.912033	41.372195	40.952716	17.711825	17.609230	18.314002	15.862013	15.753463	15.872937	-20.161401
127.000000	513.779360	515.398445	17.316858	67.857230	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.100000	513.517405	517.930683	17.385835	67.827668	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.200000	511.683715	516.664564	17.980351	67.867084	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.300000	513.910338	516.489927	17.494227	67.446650	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.400000	513.953998	517.712386	17.392404	67.840806	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.500000	513.342768	517.668727	17.326712	67.840806	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.600000	515.438413	518.498253	17.349704	67.837522	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.700000	516.049643	519.022164	17.320142	67.807960	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.800000	515.132798	519.371438	17.310289	67.837522	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
127.900000	516.748191	519.808031	17.119781	67.827668	41.731860	41.325916	42.157646	42.025271	41.915364	41.221624	41.928989	40.303274	17.706326	17.610229	18.295513	15.849068	15.764460	15.865803	-20.257563
128.000000	516.617213	519.633394	17.366127	67.853945	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.100000	515.700369	519.415098	17.136204	67.824383	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.200000	517.097465	520.244624	17.336566	67.876937	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.300000	517.272102	520.244624	17.366127	67.827668	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.400000	518.450903	522.121973	17.343135	67.870368	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.500000	518.931155	523.126136	17.362842	68.008323	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.600000	518.145288	521.641721	17.379266	68.113431	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.700000	518.014310	522.034654	17.257735	67.840806	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.800000	518.712859	523.213455	17.441673	67.834237	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
128.900000	518.407244	522.864180	17.467950	67.919638	41.901925	41.580543	42.434567	41.667768	42.141938	40.837510	41.518301	40.854330	17.713015	17.612741	18.309624	15.857161	15.757677	15.872734	-20.443554
129.000000	519.193111	522.776862	17.267588	67.821099	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.100000	519.193111	523.388092	17.310289	68.228394	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.200000	522.467557	525.440078	17.362842	67.469643	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.300000	520.895823	524.916166	17.454812	67.932776	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.400000	521.026800	525.178122	16.853726	67.867084	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.500000	522.074623	526.444241	17.333281	67.830953	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.600000	521.638030	525.702033	17.398973	67.867084	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.700000	523.297083	526.968152	17.172334	67.834237	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.800000	522.292920	526.575219	17.543497	67.847376	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
129.900000	522.467557	527.230108	16.988396	67.821099	41.965183	41.234890	42.369093	41.946789	42.394517	41.580899	41.565679	41.334409	17.704558	17.605676	18.305346	15.844044	15.762224	15.866822	-20.724783
130.000000	523.908313	527.186449	17.671597	67.814529	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.100000	523.777335	528.365250	17.395689	67.804675	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.200000	524.082950	527.142790	17.507366	67.791537	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.300000	523.602698	528.496227	17.346419	67.817814	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.400000	524.999795	528.583546	17.329996	67.837522	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.500000	525.480047	530.155280	16.981826	67.896645	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.600000	524.825158	529.631369	17.100073	67.880222	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.700000	526.047618	529.544050	17.303719	67.817814	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.800000	526.484211	530.329917	17.385835	67.873653	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
130.900000	526.615189	530.591873	17.372696	67.880222	42.374634	41.790637	42.697616	42.288823	42.892998	42.290185	41.860587	41.349270	17.699547	17.606003	18.294073	15.845068	15.759065	15.869939	-20.889468
131.000000	528.361561	532.294585	17.398973	67.880222	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.100000	528.012286	531.988970	17.303719	67.909784	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.200000	528.230583	532.163607	17.389119	67.860514	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.300000	529.060109	532.207267	17.691305	67.850660	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.400000	528.317901	532.731178	17.284012	67.883507	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.500000	528.579857	533.036793	17.343135	67.837522	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.600000	527.532034	532.774837	17.352989	67.873653	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.700000	530.064273	533.909979	17.336566	67.883507	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.800000	529.758658	532.993134	17.346419	67.870368	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
131.900000	530.631844	533.473386	17.297150	67.876937	42.827415	41.943243	42.870301	42.401641	42.585949	41.810163	42.274061	41.899869	17.709521	17.603443	18.303115	15.858079	15.766497	15.887365	-21.085941
132.000000	531.592348	535.176098	17.323427	67.922922	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.100000	532.028941	536.878811	17.382550	67.962338	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.200000	531.592348	535.001461	17.405543	67.913068	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.300000	532.290897	535.961966	17.231458	67.965623	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.400000	531.592348	534.870483	17.359558	67.909784	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.500000	532.683831	535.874647	17.290581	67.853945	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.600000	532.509193	537.271744	17.333281	67.896645	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.700000	532.727490	537.271744	17.320142	67.886791	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.800000	533.076764	537.271744	17.323427	67.880222	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
132.900000	534.473862	537.533700	17.320142	67.883507	43.193907	42.678395	42.961591	42.702224	42.866065	42.376746	42.769851	42.256428	17.698921	17.602128	18.297392	15.850718	15.762623	15.870707	-21.300444
133.000000	535.259729	538.013952	17.185473	67.857230	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.100000	534.692158	541.419378	16.948980	67.844091	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.200000	535.958278	539.934962	17.402258	67.952484	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.300000	536.307553	539.716665	17.326712	67.945915	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.400000	536.045597	539.018116	17.336566	67.932776	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.500000	535.652663	538.144930	17.326712	67.926207	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.600000	537.093420	538.101271	17.444958	67.939346	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.700000	536.482190	541.681334	17.329996	67.873653	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.800000	536.569508	541.506696	17.274158	67.886791	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
133.900000	538.141243	542.423542	17.349704	67.968907	43.417130	42.886056	43.032856	42.860189	42.928033	42.258494	43.002000	42.528625	17.701730	17.603080	18.299968	15.857250	15.761252	15.878866	-21.566943
134.000000	540.367868	540.371555	17.234742	67.936061	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.100000	539.363704	544.257232	17.398973	67.939346	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.200000	538.796133	543.515024	17.316858	67.896645	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.300000	539.014429	542.641838	17.284012	67.890076	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.400000	539.407363	543.602343	17.320142	67.945915	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.500000	540.018593	544.431870	17.320142	67.978761	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.600000	541.197395	544.257232	17.031096	67.965623	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.700000	541.284713	544.912122	17.323427	68.159416	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.800000	541.197395	543.515024	17.605904	68.087154	43.656273	43.161828	43.376188	42.941531	43.201300	42.217513	43.015724	42.758184	17.693023	17.603193	18.304257	15.855968	15.765781	15.877352	-21.859751
134.900000	543.118404	547.837296	17.316858	67.916353	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.000000	542.900108	546.221901	17.323427	67.991900	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.100000	542.463515	546.876791	17.297150	67.949199	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.200000	542.812789	546.440198	17.313573	67.932776	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.300000	542.900108	547.706318	17.329996	67.942630	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.400000	543.685975	547.924614	17.349704	67.962338	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.500000	545.257711	548.841460	17.284012	68.041169	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.600000	545.476007	549.801965	17.343135	68.602842	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.700000	543.598657	547.618999	17.349704	68.412333	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.800000	545.650645	550.063920	17.320142	67.985330	43.848688	43.365434	43.483827	42.760133	43.083920	42.208338	42.825261	42.894015	17.698962	17.595205	18.298593	15.847970	15.760107	15.873537	-22.080892
135.900000	544.340865	549.103416	17.300435	68.054308	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.000000	548.532159	549.147075	17.382550	68.133139	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.100000	547.527995	551.635656	17.316858	67.965623	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.200000	544.122569	551.417359	17.297150	68.047739	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.300000	545.476007	550.893447	17.412112	68.034600	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.400000	549.623642	551.635656	17.316858	68.622550	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.500000	547.571654	552.465183	17.724151	68.418902	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
136.600000	546.218216	551.111744	17.326712	68.067446	43.993803	43.318953	43.578868	42.711360	43.504483	42.079392	42.898344	43.276762	17.688071	17.592437	18.289099	15.835204	15.756870	15.862166	-22.292666
